userid,school,other_school,majors,minors,age_bin,classification,first_generation,datascience_experience,technology_experience,num_hackathons_attended,workshop_suggestions,relavent_industries
8ac20367f663be7f89bb26e1b50820f4,Texas A&M University,,['Chemical Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,"['technology', 'healthcare']"
c0c765eb213a9f1cfc06ef73e00d6ed1,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Jr,FALSE,2,"['Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",4-7,,['technology']
933cfe96a83e7b785116bc7f9075dc2a,Georgia State University,,['Chemistry'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,,"['technology', 'energy', 'consulting', 'finance', 'transportation', 'education', 'sports', 'healthcare', 'aerospace', 'insurance', 'retail', 'public_policy']"
ff762bc7f86e55532fdb6e57ff148b11,Texas A&M University,,['Other'],['Computer Science & Engineering'],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'R', 'NumPy']",1-3,,[]
20fcd51c5b4cb24893222898d8583991,University of Texas at Dallas,,['Data Science & Analytics'],['Finance'],"(18, 20]",Jr,FALSE,1,"['Python', 'Tableau', 'R', 'SQL', 'Pandas', 'Scikit-learn', 'cloud']",1-3,Introduction for Pytorch or Tensorflow,"['technology', 'consulting', 'finance']"
e0977db565ca397a938fa4f9ab204a9c,Texas A&M University,,['Computer Science & Engineering'],[],"(25, 30]",Ma,TRUE,3,"['Python', 'TensorFlow', 'Pytorch', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,A big-data workshop please. PySpark/Kafka,"['technology', 'energy', 'education', 'sports', 'healthcare']"
eb46b5be0352b94991e68de3a8b5c13e,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(20, 22]",Sr,FALSE,3,"['Excel', 'Python', 'R', 'SQL', 'MATLAB']",0,Networking with the company,"['technology', 'energy', 'consulting', 'retail']"
2ca55544861ee3414729a3f163c608f3,University of Minnesota - Twin Cities Campus,,"['Computer Science & Engineering', 'Mathematics']",[],"(20, 22]",Sr,FALSE,2,[],0,,[]
28b534b9c808c2f47966266338a79649,University of Kansas,,['Chemical Engineering'],[],"(18, 20]",So,FALSE,0,[],0,,[]
cbc464d47a7d2fac62f8c6e844590b9d,Drexel University,,['Computer Science & Engineering'],[],"(18, 20]",So,TRUE,2,"['Python', 'TensorFlow', 'NumPy', 'Scikit-learn', 'cloud']",4-7,,[]
4506a1baf279d0540de6934d59f72ebf,University of Texas at Austin,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,['Python'],0,,[]
c68f43090379bbf197c457a9657e39cf,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,How to identify features that would be important to our ML model and which would be not. Behind the scenes of famous CV models why they did what they did and why did they get such good results.,"['technology', 'finance', 'healthcare']"
06c496ee147d274695025401dd1c9b9a,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,,[]
f9a377818a7acc6ff5fbe430c6f48171,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,Data pre-processing techniques.,['technology']
e96486b429492e82a34308b6f64733fe,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,"['technology', 'transportation', 'education']"
e0f1f497858f747d1235537bbb54bc51,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(20, 22]",Sr,FALSE,1,"['Python', 'Pytorch', 'Pandas', 'NumPy']",1-3,,[]
61ad552b99bf0735781b15baa6861101,Texas A&M University,,['Petroleum Engineering'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Python', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'energy', 'consulting', 'finance']"
363dbd42c64ad12579ff63f47e5db389,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'R', 'Pandas', 'NumPy', 'MATLAB']",1-3,Workshops that introduce you to data science and machine learning topics and libraries to help us get started on basic project to gain experience.,"['technology', 'energy', 'consulting', 'finance', 'transportation', 'sports', 'healthcare', 'aerospace']"
7221196be7ed77dc7fabf56f2f2e6cad,Texas A&M University,,['Electrical Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Python', 'Pandas', 'NumPy']",1-3,,[]
dbd6cd6af774b3a46090ef0ff2353b22,Texas A&M University,,['Electrical Engineering'],[],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,,['healthcare']
67b0fd09ff59b7179b9de6876667942b,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,[],0,,[]
1e33340455d40bc06d1b64ac8f2424f9,Illinois Institute of Technology,,['Data Science & Analytics'],[],"(22, 25]",Ma,TRUE,2,"['Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",4-7,,"['technology', 'finance', 'healthcare']"
16a7210df9cb86b45761cb6bd357a2da,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,3,"['Python', 'TensorFlow', 'Pytorch', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'cloud']",4-7,Good Practices in DS/ML from industry professionals; I see a lot of very basic mistakes that people tend to make that would save them a lot of time if they could address them head-on.,"['technology', 'consulting', 'finance', 'healthcare', 'insurance']"
46caaa1a734029759eaeaea46a87a4a7,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Jr,FALSE,0,"['Excel', 'Python']",0,,[]
4d81ccb35251a7610f3414506264f70e,"University of Houston, Downtown",,['Computer Science & Engineering'],['Mathematics'],"(25, 30]",Jr,TRUE,1,"['Excel', 'SQL']",0,"Data Science, Networking, & Career Fairs",[]
6dafe88cf924898bd3f9ed0690b3bdc2,Texas A&M University,,"['Petroleum Engineering', 'Statistics']",[],"(25, 30]",PhD,TRUE,2,"['Python', 'Tableau', 'R', 'Pandas', 'NumPy', 'Scikit-learn']",0,,[]
2e49bd7851ab0aa7d09c665cc1ffd2a5,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",4-7,Workshop on different ML algorithms and how to decide when to use what.,"['technology', 'consulting']"
349c38c2d29f10a466e0857479bcba14,Other,Moscow Higher School of Economics,['Computer Science & Engineering'],[],"(18, 20]",Sr,FALSE,2,"['Python', 'TensorFlow', 'Pytorch', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,[]
c26135b913ad2663e3567cabde8b39f9,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,['Scikit-learn'],0,,[]
89889e7d464da357abdbd78e5e8e16d7,Texas A&M University,,"['Astronomy', 'Physics']",[],"(22, 25]",PhD,FALSE,2,"['Python', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,Ethics of data science/AI,['public_policy']
9f1eca16fdaef5ffc8c4b3b3a1b94a36,Texas A&M University,,['Biomedical Engineering'],[],"(20, 22]",Sr,FALSE,1,"['Python', 'R', 'NumPy', 'MATLAB']",1-3,Block-Chain and Machine Learning,"['technology', 'finance', 'sports', 'healthcare', 'aerospace']"
e096d2c7dffeb67d0ebe10b80502e7f8,Other,Universidad Nacional de Ingeniería,['Mechanical Engineering'],"['Computer Science & Engineering', 'Data Science & Analytics', 'Electrical Engineering', 'English']","(20, 22]",Jr,TRUE,2,[],0,,[]
6f92e160a521af9444a5949e9b20b3b6,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,TRUE,0,"['Excel', 'Python']",0,,[]
1c2c9f6e1df7213003d69693fe26680f,Oregon State University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python']",0,-Basics of Data Science,"['technology', 'finance', 'insurance']"
8e45770f03e287ab0b0aaf5efd74aa84,"University of Houston, Downtown",,['Computer Science & Engineering'],[],"(22, 25]",Sr,FALSE,1,"['Excel', 'Tableau']",1-3,,[]
0775963a89c7e6d234becd17407b97a7,Other,Western University,['Biomedical Sciences'],[],"(20, 22]",Sr,FALSE,2,"['Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'dev_ops', 'cloud']",1-3,,"['technology', 'finance', 'healthcare', 'insurance']"
5e900ee9c2bd25da212c6a821a2819ee,Other,London School of Economics,"['Mathematics', 'Statistics']",['Economics'],"(18, 20]",Sr,TRUE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,Feature engineering and tuning techniques,"['technology', 'consulting', 'public_policy']"
e635dd6ae22151e3532157d2c13b62b9,Texas A&M University,,['Computer Science & Engineering'],['Economics'],"(18, 20]",Jr,FALSE,2,[],4-7,,[]
f883a007e06b10cb0c8641e2537197d5,Other,KEZ,['Data Science & Analytics'],[],"(20, 22]",Fr,FALSE,2,"['Python', 'R', 'SQL']",0,,[]
99952ca26fc97f1c561ee623f1dbdf0d,Wesleyan University,,"['Computer Science & Engineering', 'Economics']",[],"(18, 20]",Sr,FALSE,3,[],1-3,,[]
944443ec70547c388b56d36d5d2c70c9,Texas A&M University,,['Computer Science & Engineering'],['Economics'],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'SQL', 'MATLAB']",0,,[]
3781b233ce2c3cedabffda6dfd2a175d,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python']",0,,[]
1bc49f56b843e62a9fbbfd3e5a85fd46,"University of Houston, Downtown",,['Data Science & Analytics'],"['Computer Science & Engineering', 'Mathematics', 'Statistics']","(20, 22]",Sr,TRUE,2,"['Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,,['technology']
a9965a30c5737e3201b8ca8367cb05c4,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'NumPy']",0,,[]
db523c48cbe43c3f86683272332119a8,Texas A&M University,,['Industrial and/or Systems Engineering'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,0,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,['technology']
aec977fafed12d7f833adf276908c169,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python']",0,"This is my first year, so I am not sure what to expect. However, I hope that there are workshops for students that will help them after college.","['technology', 'energy', 'consulting']"
7a1878c09882be992f69fa097d6a1a06,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Scikit-learn']",1-3,,['technology']
8d5fd5828e45fa0fc21159069592ef85,Other,university of antwerp,['Computer Science & Engineering'],[],"(25, 30]",O,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'dev_ops', 'cloud']",1-3,,[]
fe746ea8be65f46bba14f69b1d998d0d,Other,"Indian Institute of Information Technology, Jabalpur",['Electronic Systems Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'finance', 'sports']"
022b02e662d9dc715c0cc470b68c081e,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,FALSE,1,[],0,,['technology']
708a1e02ddc1adb678a46fc4f8c47e58,Texas A&M University,,['Agronomy'],[],"(30, 50]",PhD,FALSE,3,"['Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,creating an image database,"['technology', 'consulting', 'other']"
7328f521537b6e46fa6cde0775f88d62,Texas A&M University,,['Computer Science & Engineering'],"['Business', 'Mathematics']","(18, 20]",So,FALSE,1,"['Excel', 'Python', 'SQL', 'NumPy']",0,"data science, ML, etc","['technology', 'finance', 'education', 'aerospace']"
66d9338205f5e71387602263de9019fe,Other,Lahore University of Management Sciences,"['Computer Science & Engineering', 'Electrical Engineering']",[],"(22, 25]",O,FALSE,4,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,I would like the workshop that stresses on the mathematics behind the powerful algorithms in Machine Learning. Workshops stressing on multivariate calculus to explain back propagation will allow us to relate mathematics in the application of data science.,"['technology', 'energy', 'transportation', 'healthcare']"
5d9a03cf2c742913262bb12af556b96b,Texas A&M University,,['Statistics'],['Computer Science & Engineering'],"(15, 18]",So,FALSE,1,"['Excel', 'Python']",0,,"['technology', 'finance', 'healthcare']"
771b1a7eac2f1b5f25e50d3de76614df,"California State University, Northridge",,['Computer Science & Engineering'],[],"(25, 30]",O,FALSE,0,"['Python', 'SQL', 'full_stack', 'cloud']",1-3,"Cloud computing, ML, and DAta science.","['technology', 'finance', 'education', 'sports', 'healthcare', 'retail']"
95b76548b883943fb8ddf7228a9b464c,Texas A&M University,,['Chemistry'],[],"(22, 25]",PhD,FALSE,1,[],0,,['technology']
c9a337451e5e141eac208576855d116e,University of Texas at Austin,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Python', 'TensorFlow', 'SQL', 'Pandas', 'NumPy', 'cloud']",4-7,,[]
3c61c8dfd7d4c7a19666826754e39968,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'R']",1-3,I'd be really excited to learn more about machine learning/artificial intelligence and how data science is used in those fields!,"['technology', 'energy', 'finance', 'education', 'aerospace', 'retail']"
ea10abb33ee835629a266499064818b4,University of Texas at Dallas,,['Data Science & Analytics'],['Finance'],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'cloud']",0,,['technology']
d4cfef7cd6188e090ebac2356da593ea,Texas A&M University,,['Statistics'],[],"(22, 25]",PhD,FALSE,2,[],0,,"['technology', 'finance', 'healthcare', 'retail']"
ee784640bc68024e3f5cb599d7af6b1c,Other,University of Genoa,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,0,"['Python', 'SQL', 'full_stack']",1-3,,[]
280fff4588c681e4282428dec1547f21,Texas A&M University,,['Electrical Engineering'],[],"(22, 25]",PhD,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,Entrepreneurship workshops,['technology']
dd413dc2f91ccbeed38ba53c3f1fe01f,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,"['Excel', 'Python', 'cloud']",1-3,,['technology']
cb4a73ee5fd6cc7b70cf68a54291e2b9,Vanderbilt University,,['Data Science & Analytics'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'R', 'Pandas', 'NumPy', 'Scikit-learn']",0,Machine learning tools,"['technology', 'education', 'aerospace']"
ba8ebcd8fb5db19cf0b25075fa277ec8,Texas A&M University,,['Biomedical Engineering'],['Mathematics'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy', 'MATLAB']",1-3,Something more in depth about data science and machine learning.,"['technology', 'healthcare']"
811f1b011e69d333afb915cd1e1388e4,Texas A&M University,,['Biomedical Engineering'],[],"(15, 18]",Fr,FALSE,0,[],0,,"['technology', 'healthcare']"
0648b5259ae4a651851375be71e929c8,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Ma,FALSE,2,"['Python', 'R', 'full_stack']",1-3,,[]
b8b3863e425a9535b2600c0acf80f631,Texas A&M University,,['Statistics'],['History'],"(15, 18]",Fr,TRUE,2,['Excel'],0,,[]
5323c32310d291e332790d6311c57372,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,['Python'],1-3,Introductory workshops mainly focused towards people with little to no experience but are eager to jump into the process.,[]
249a73e05fd2db101a5317652f6092db,Washington University in St. Louis,,"['Computer Science & Engineering', 'Mathematics']",[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy', 'Scikit-learn']",0,Computer Vision or Language Processing! Or just entry level AI/ML workshops.,"['technology', 'education', 'aerospace']"
fc901633a738785d087a0af11aa7c72f,Texas A&M University,,['Electronic Systems Engineering'],[],"(20, 22]",So,TRUE,1,"['Python', 'Pandas', 'NumPy']",0,,[]
947567aa9ac0545e8df3072c09bc876d,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Sr,FALSE,2,"['Excel', 'Python', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack']",4-7,Data Science Applications,['technology']
29caf87b0a7a602f6c24824e5311d2f9,Texas A&M University,,['Applied Mathematics'],['Economics'],"(20, 22]",Sr,FALSE,1,"['Python', 'R']",0,,"['energy', 'finance']"
796978d1f49ef520fe8ab8b6f05e3c89,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",Ma,FALSE,2,[],1-3,,[]
6fcaf801739cbb8b8d3dc66a0e70b73f,Texas A&M University,,['Statistics'],['Mathematics'],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python', 'R', 'Pandas', 'NumPy']",0,,"['technology', 'sports', 'aerospace']"
e91a332303e6f198413bd25b91867012,Other,University of Calabria,['Computer Science & Engineering'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy', 'Scikit-learn']",0,"- NLP 
- Neural Networks 
- Computer Vision","['technology', 'finance', 'sports', 'insurance']"
2f8dce34fa13a157f9d6aa2c63530f55,Other,University of British Columbia,"['Computer Science & Engineering', 'Statistics']",[],"(18, 20]",So,TRUE,1,"['Excel', 'Python', 'Pandas', 'NumPy', 'full_stack', 'cloud']",1-3,,[]
8200a7f70a08e1baf40a7ab390f75759,United States Air Force Academy,,['Computer Science & Engineering'],[],"(18, 20]",Fr,FALSE,1,"['Python', 'MATLAB']",0,,[]
c41b249c3652646502a9ce22c63b6893,Texas A&M University,,['Computer Science & Engineering'],['Philosophy'],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy', 'full_stack', 'cloud']",4-7,How to clean/smooth data.,"['technology', 'public_policy']"
98b4a256803041161a8ddc069cf48fb7,Other,IIT Bombay,['Electrical Engineering'],[],"(18, 20]",Jr,FALSE,1,['Python'],1-3,,[]
d79c839e82bbd62b091df5f9607665f5,Texas A&M University,,['Computer Science & Engineering'],['Visualization'],"(20, 22]",Sr,TRUE,1,"['Excel', 'Python', 'MATLAB']",0,Cybersecurity workshops on attacking and defending systems.,['technology']
2e05d10cab8c8756926e6497301dd752,Texas A&M International University,,['Chemical Engineering'],[],"(25, 30]",Ma,FALSE,2,[],0,,[]
d2300430cce89b13ac559f1ad3e8d0f4,Texas A&M University,,['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,3,[],0,,[]
2da9083a6bd8eba97c7cdefa9484f9cc,Texas A&M University,,['Electrical Engineering'],['Business'],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,"Machine Learning, any coding experience gaining workshops!","['technology', 'energy', 'consulting', 'transportation']"
1c3b533ed64a5a17cad3579f633a6aaa,United States Air Force Academy,,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,1,"['Excel', 'Python', 'SQL', 'full_stack', 'cloud']",1-3,I think as long as there are workshops for every level of experience I would be happy,"['technology', 'finance', 'transportation', 'aerospace']"
